DNA_plate,DNA_well,metric,value,analysis
plate_3,G6,PC2,2.68359576074,1M
plate_3,G6,PC3,0.0476068812928,1M
plate_3,G6,PC4,-0.364879691788,1M
plate_3,G6,PC5,5.69134602891,1M
plate_3,E2,PC1,1.56130875746,1M
plate_3,E2,PC2,2.63469683534,1M
plate_3,E2,PC3,0.180990517527,1M
plate_3,E2,PC4,-0.00716234600121,1M
plate_3,E2,PC5,5.86311068096,1M
plate_3,G2,PC1,-0.1237483462,1M
plate_3,G2,PC2,2.20867465188,1M
plate_3,G2,PC3,0.82679003424,1M
plate_3,G2,PC4,-0.828138685628,1M
plate_3,G2,PC5,5.4773642099,1M
plate_4,C2,PC1,1.36486331481,1M
plate_4,C2,PC2,3.16795384087,1M
plate_4,C2,PC3,0.314984877001,1M
plate_4,C2,PC4,-0.722329359285,1M
plate_4,C2,PC5,5.66280931352,1M
plate_3,F1,PC1,1.62771289667,1M
plate_3,F1,PC2,2.9290313365,1M
plate_3,F1,PC3,0.0594226054002,1M
plate_3,F1,PC4,-0.628396143591,1M
plate_3,F1,PC5,5.75630551647,1M
plate_6,H10,PC1,1.99859897955,1M
plate_6,H10,PC2,2.41667124187,1M
plate_6,H10,PC3,2.01789397966,1M
plate_6,H10,PC4,-0.775168301641,1M
plate_6,H10,PC5,4.72807384256,1M
plate_3,C10,PC1,1.35878066037,1M
plate_3,C10,PC2,2.96389979775,1M
plate_3,C10,PC3,0.16002318917,1M
plate_3,C10,PC4,-0.655731325264,1M
plate_3,C10,PC5,5.73257499397,1M
plate_4,B12,PC1,1.60931196501,1M
plate_4,B12,PC2,3.27512535844,1M
plate_4,B12,PC3,0.0479520179649,1M
plate_4,B12,PC4,-0.906334976082,1M
plate_4,B12,PC5,5.68782560385,1M
plate_8,H7,PC1,2.0428941676,1M
plate_8,H7,PC2,2.58888269825,1M
plate_8,H7,PC3,0.0617956191944,1M
plate_8,H7,PC4,-0.789762386942,1M
plate_8,H7,PC5,5.85825379368,1M
plate_8,E12,PC1,0.852585352669,1M
plate_8,E12,PC2,3.29056178122,1M
plate_8,E12,PC3,0.725245731456,1M
plate_8,E12,PC4,-0.560521951674,1M
plate_8,E12,PC5,5.52715193362,1M
plate_7,E9,PC1,1.77722001315,1M
plate_7,E9,PC2,3.24390915766,1M
plate_7,E9,PC3,0.233314353841,1M
plate_7,E9,PC4,-0.735046387801,1M
plate_7,E9,PC5,5.62343603793,1M
plate_8,F9,PC1,1.88526410752,1M
plate_8,F9,PC2,3.63271937339,1M
plate_8,F9,PC3,0.254114266064,1M
plate_8,F9,PC4,-1.01620641776,1M
plate_8,F9,PC5,5.6279315255,1M
plate_7,A1,PC1,1.65094713111,1M
plate_7,A1,PC2,3.56540832145,1M
plate_7,A1,PC3,0.242066228287,1M
plate_7,A1,PC4,-0.709778458302,1M
plate_7,A1,PC5,5.72881018867,1M
plate_5,F1,PC1,2.36954173027,1M
plate_5,F1,PC2,3.54056588407,1M
plate_5,F1,PC3,-0.148976745847,1M
plate_5,F1,PC4,-1.45207282701,1M
plate_5,F1,PC5,5.3185912469,1M
plate_7,G8,PC1,-0.662844847839,1M
plate_7,G8,PC2,3.18417505573,1M
plate_7,G8,PC3,0.246925213367,1M
plate_7,G8,PC4,-0.878643624666,1M
plate_7,G8,PC5,5.61221572129,1M
plate_8,C11,PC1,0.181185955927,1M
plate_8,C11,PC2,3.3201294513,1M
plate_8,C11,PC3,0.200264224983,1M
plate_8,C11,PC4,-0.703267428435,1M
plate_8,C11,PC5,5.56514377107,1M
plate_4,C4,PC1,-0.574059891188,1M
plate_4,C4,PC2,2.63983463435,1M
plate_4,C4,PC3,0.451127483939,1M
plate_4,C4,PC4,-0.676825361784,1M
plate_4,C4,PC5,5.7437412857,1M
plate_7,C3,PC1,0.979974696148,1M
plate_7,C3,PC2,3.23942492823,1M
plate_7,C3,PC3,0.528106771827,1M
plate_7,C3,PC4,-0.395702147426,1M
plate_7,C3,PC5,5.7685738193,1M
plate_8,A11,PC1,1.60186199578,1M
plate_8,A11,PC2,2.9869833411,1M
plate_8,A11,PC3,0.586284309441,1M
plate_8,A11,PC4,-0.579565491424,1M
plate_8,A11,PC5,5.61478683758,1M
plate_7,G10,PC1,0.645334158397,1M
plate_7,G10,PC2,3.34670466218,1M
plate_7,G10,PC3,0.644605070579,1M
plate_7,G10,PC4,-0.338986988634,1M
plate_7,G10,PC5,5.91450357348,1M
plate_8,A7,PC1,-2.76843834529,1M
plate_8,A7,PC2,1.77750500735,1M
plate_8,A7,PC3,0.44863746386,1M
plate_8,A7,PC4,-1.06154891062,1M
plate_8,A7,PC5,5.6009900559,1M
plate_7,H6,PC1,1.19785628602,1M
plate_7,H6,PC2,3.2749658534,1M
plate_7,H6,PC3,0.190066553712,1M
plate_7,H6,PC4,-0.674800748982,1M
plate_7,H6,PC5,5.6331784205,1M
plate_8,B7,PC1,-1.28650997587,1M
plate_8,B7,PC2,2.90169013172,1M
plate_8,B7,PC3,0.280579787575,1M
plate_8,B7,PC4,-1.22781502431,1M
plate_8,B7,PC5,5.583845262,1M
plate_8,D6,PC1,0.458001527723,1M
plate_8,D6,PC2,2.68026951718,1M
plate_8,D6,PC3,0.773559920094,1M
plate_8,D6,PC4,-0.721206482274,1M
plate_8,D6,PC5,5.68571174959,1M
plate_4,G3,PC1,0.230813398372,1M
plate_4,G3,PC2,2.88276843331,1M
plate_4,G3,PC3,0.26453549241,1M
plate_4,G3,PC4,-0.999977970267,1M
plate_4,G3,PC5,5.75308206568,1M
plate_5,A9,PC1,1.47229482018,1M
plate_5,A9,PC2,2.88224792453,1M
plate_5,A9,PC3,1.35711982332,1M
plate_5,A9,PC4,-0.416044317837,1M
plate_5,A9,PC5,5.1967357494,1M
plate_7,E10,PC1,0.77960622074,1M
plate_7,E10,PC2,3.00742020393,1M
plate_7,E10,PC3,0.209579879868,1M
plate_7,E10,PC4,-0.586700079393,1M
plate_7,E10,PC5,5.77992842129,1M
plate_8,B1,PC1,0.0405083669407,1M
plate_8,B1,PC2,2.81709743971,1M
plate_8,B1,PC3,0.192156668332,1M
plate_8,B1,PC4,-0.801136086769,1M
plate_8,B1,PC5,5.62904023604,1M
plate_6,B10,PC1,1.02279066944,1M
plate_6,B10,PC2,2.38937521924,1M
plate_6,B10,PC3,1.42582741789,1M
plate_6,B10,PC4,-0.530666294379,1M
plate_6,B10,PC5,5.15597855434,1M
plate_7,E4,PC1,-0.912438461909,1M
plate_7,E4,PC2,2.90080643727,1M
plate_7,E4,PC3,0.502194774884,1M
plate_7,E4,PC4,-0.537068027697,1M
plate_7,E4,PC5,5.7459933429,1M
plate_4,H11,PC1,1.27640137623,1M
plate_4,H11,PC2,2.95074948538,1M
plate_4,H11,PC3,0.104706955714,1M
plate_4,H11,PC4,-0.823976584956,1M
plate_4,H11,PC5,5.63488004908,1M
plate_4,C5,PC1,1.14633771867,1M
plate_4,C5,PC2,3.01129978344,1M
plate_4,C5,PC3,-0.0471100255695,1M
plate_4,C5,PC4,-0.666638974688,1M
plate_4,C5,PC5,5.47819536109,1M
plate_4,D9,PC1,0.678235651267,1M
plate_4,D9,PC2,3.47220468219,1M
plate_4,D9,PC3,0.0329651139002,1M
plate_4,D9,PC4,-1.07602368131,1M
plate_4,D9,PC5,5.52323116277,1M
plate_7,G4,PC1,0.735146331624,1M
plate_7,G4,PC2,2.83806951978,1M
plate_7,G4,PC3,0.330821088534,1M
plate_7,G4,PC4,-0.854759384577,1M
plate_7,G4,PC5,5.61354873003,1M
plate_5,E4,PC1,-0.0130316383997,1M
plate_5,E4,PC2,2.3046323157,1M
plate_5,E4,PC3,0.142939776431,1M
plate_5,E4,PC4,-0.600495046556,1M
plate_5,E4,PC5,5.51087502264,1M
plate_6,C10,PC1,1.20546309164,1M
plate_6,C10,PC2,3.49729517608,1M
plate_6,C10,PC3,0.183962857921,1M
plate_6,C10,PC4,-0.201424720362,1M
plate_6,C10,PC5,5.7757773283,1M
plate_4,E9,PC1,-0.940977955238,1M
plate_4,E9,PC2,2.28597356695,1M
plate_4,E9,PC3,0.15143192693,1M
plate_4,E9,PC4,-1.13107297219,1M
plate_4,E9,PC5,5.57252920611,1M
plate_5,G7,PC1,1.5075872195,1M
plate_5,G7,PC2,3.395098395,1M
plate_5,G7,PC3,0.518454709693,1M
plate_5,G7,PC4,-0.694440270196,1M
plate_5,G7,PC5,5.40319236659,1M
plate_6,G7,PC1,1.74202989543,1M
plate_6,G7,PC2,2.82756285766,1M
plate_6,G7,PC3,0.334076228574,1M
plate_6,G7,PC4,-0.65439428953,1M
plate_6,G7,PC5,5.56198940246,1M
plate_4,A9,PC1,-0.347577553528,1M
plate_4,A9,PC2,1.70092887673,1M
plate_4,A9,PC3,-0.150172318137,1M
plate_4,A9,PC4,-0.59406923004,1M
plate_4,A9,PC5,5.54904410935,1M
plate_5,C6,PC1,0.0578344878181,1M
plate_5,C6,PC2,2.64596183754,1M
plate_5,C6,PC3,0.142622140689,1M
plate_5,C6,PC4,-1.06265888611,1M
plate_5,C6,PC5,5.70730770017,1M
plate_8,A10,PC1,0.529107689182,1M
plate_8,A10,PC2,3.27923188432,1M
plate_8,A10,PC3,0.496307539599,1M
plate_8,A10,PC4,-0.770227696513,1M
plate_8,A10,PC5,5.63481609638,1M
plate_4,H10,PC1,-1.19410595346,1M
plate_4,H10,PC2,2.29016313564,1M
plate_4,H10,PC3,0.22538983543,1M
plate_4,H10,PC4,-0.815329442778,1M
plate_4,H10,PC5,5.77535613009,1M
plate_7,G9,PC1,0.284704665001,1M
plate_7,G9,PC2,3.2760741422,1M
plate_7,G9,PC3,0.18127718336,1M
plate_7,G9,PC4,-0.373842400599,1M
plate_7,G9,PC5,5.77229947722,1M
plate_8,B8,PC1,-0.0751074405692,1M
plate_8,B8,PC2,3.01965557214,1M
plate_8,B8,PC3,0.389719011058,1M
plate_8,B8,PC4,-0.885433547362,1M
plate_8,B8,PC5,5.66632836752,1M
plate_5,G8,PC1,1.15578247942,1M
plate_5,G8,PC2,3.09474523158,1M
plate_5,G8,PC3,0.433781448022,1M
plate_5,G8,PC4,-0.918808559788,1M
plate_5,G8,PC5,5.44906426686,1M
plate_6,D3,PC1,1.93606182556,1M
plate_6,D3,PC2,2.49140368001,1M
plate_6,D3,PC3,0.268038385488,1M
plate_6,D3,PC4,-0.737469499929,1M
plate_6,D3,PC5,5.70046488106,1M
plate_5,D8,PC1,0.914863282711,1M
plate_5,D8,PC2,3.12481050431,1M
plate_5,D8,PC3,0.47779329833,1M
plate_5,D8,PC4,-0.438003685603,1M
plate_5,D8,PC5,5.64923490164,1M
plate_6,E12,PC1,0.618440951998,1M
plate_6,E12,PC2,3.36568820057,1M
plate_6,E12,PC3,0.365880115933,1M
plate_6,E12,PC4,-0.232808469469,1M
plate_6,E12,PC5,5.75542439793,1M
plate_6,G3,PC1,2.01424207246,1M
plate_6,G3,PC2,3.45730462384,1M
plate_6,G3,PC3,0.0800683143546,1M
plate_6,G3,PC4,-0.948021478798,1M
plate_6,G3,PC5,5.58372457918,1M
plate_6,G9,PC1,0.698129057437,1M
plate_6,G9,PC2,3.04759051058,1M
plate_6,G9,PC3,0.041713306132,1M
plate_6,G9,PC4,-0.481832577957,1M
plate_6,G9,PC5,5.62584873395,1M
plate_6,E4,PC1,1.91325484184,1M
plate_6,E4,PC2,2.66498409571,1M
plate_6,E4,PC3,-0.15801962772,1M
plate_6,E4,PC4,-0.922873594826,1M
plate_6,E4,PC5,5.73023819244,1M
plate_4,A4,PC1,-0.426428178666,1M
plate_4,A4,PC2,2.95703476135,1M
plate_4,A4,PC3,0.130334438752,1M
plate_4,A4,PC4,-0.547008220851,1M
plate_4,A4,PC5,5.66312907571,1M
plate_6,E11,PC1,1.16645856842,1M
plate_6,E11,PC2,2.97098036405,1M
plate_6,E11,PC3,0.483898394075,1M
plate_6,E11,PC4,-0.695159917352,1M
plate_6,E11,PC5,5.6396678161,1M
plate_6,F12,PC1,0.271603490977,1M
plate_6,F12,PC2,2.88045020841,1M
plate_6,F12,PC3,0.481173108928,1M
plate_6,F12,PC4,-0.690519337354,1M
plate_6,F12,PC5,5.69178353259,1M
plate_5,B6,PC1,2.07240133577,1M
plate_5,B6,PC2,1.34079882293,1M
plate_5,B6,PC3,-0.107134460679,1M
plate_5,B6,PC4,-0.562101851987,1M
plate_5,B6,PC5,5.77756841886,1M
plate_5,H11,PC1,2.11718228858,1M
plate_5,H11,PC2,2.2227756651,1M
plate_5,H11,PC3,-0.468644609617,1M
plate_5,H11,PC4,-0.927781261134,1M
plate_5,H11,PC5,5.64653390604,1M
plate_6,A7,PC1,0.322637447574,1M
plate_6,A7,PC2,3.46584297878,1M
plate_6,A7,PC3,0.0505731999969,1M
plate_6,A7,PC4,-0.387047551913,1M
plate_6,A7,PC5,5.51750695125,1M
plate_4,A2,PC1,0.624519916005,1M
plate_4,A2,PC2,2.26947775294,1M
plate_4,A2,PC3,-0.0770828259907,1M
plate_4,A2,PC4,-0.312480379435,1M
plate_4,A2,PC5,5.28643525397,1M
plate_5,H9,PC1,-1.39413017208,1M
plate_5,H9,PC2,2.54531791912,1M
plate_5,H9,PC3,0.543524729692,1M
plate_5,H9,PC4,-0.761585025554,1M
plate_5,H9,PC5,5.82469633289,1M
plate_6,B12,PC1,0.903966322335,1M
plate_6,B12,PC2,3.10782438366,1M
plate_6,B12,PC3,0.3630205369,1M
plate_6,B12,PC4,-0.393864080042,1M
plate_6,B12,PC5,5.69851964083,1M
plate_5,E12,PC1,1.03591795477,1M
plate_5,E12,PC2,3.41278229566,1M
plate_5,E12,PC3,0.144496268793,1M
plate_5,E12,PC4,-0.948792754972,1M
plate_5,E12,PC5,5.68012812169,1M
plate_1,D2,PC1,-0.304129531489,1M
plate_1,D2,PC2,2.44501921724,1M
plate_1,D2,PC3,0.00806065713584,1M
plate_1,D2,PC4,-0.661932078346,1M
plate_1,D2,PC5,5.74386254894,1M
plate_3,B3,PC1,-1.238012713,1M
plate_3,B3,PC2,2.72363007405,1M
plate_3,B3,PC3,0.181549074937,1M
plate_3,B3,PC4,-1.33316121245,1M
plate_3,B3,PC5,5.71427286614,1M
plate_1,H5,PC1,0.0588217538827,1M
plate_1,H5,PC2,2.49740587673,1M
plate_1,H5,PC3,-0.0715730200272,1M
plate_1,H5,PC4,-0.698183724349,1M
plate_1,H5,PC5,5.64808297564,1M
plate_5,H2,PC1,-1.32904052812,1M
plate_5,H2,PC2,2.71059004067,1M
plate_5,H2,PC3,0.266346909635,1M
plate_5,H2,PC4,-1.02538300004,1M
plate_5,H2,PC5,5.60089575057,1M
plate_1,E11,PC1,0.740297394097,1M
plate_1,E11,PC2,2.93458418654,1M
plate_1,E11,PC3,-0.161824807813,1M
plate_1,E11,PC4,-0.460439665352,1M
plate_1,E11,PC5,5.57890666567,1M
plate_6,F3,PC1,0.131639348231,1M
plate_6,F3,PC2,3.05478009035,1M
plate_6,F3,PC3,0.164836887866,1M
plate_6,F3,PC4,-0.900124749356,1M
plate_6,F3,PC5,5.69733955505,1M
plate_1,C10,PC1,1.12765583028,1M
plate_1,C10,PC2,2.90931911999,1M
plate_1,C10,PC3,-0.326061547,1M
plate_1,C10,PC4,-0.198002291144,1M
plate_1,C10,PC5,5.33456874323,1M
plate_1,D8,PC1,-2.25853547874,1M
plate_1,D8,PC2,1.80912733497,1M
plate_1,D8,PC3,0.0679171658976,1M
plate_1,D8,PC4,-1.2047608317,1M
plate_1,D8,PC5,5.61396553353,1M
plate_6,A11,PC1,0.516454985731,1M
plate_6,A11,PC2,2.83406493106,1M
plate_6,A11,PC3,0.474598594883,1M
plate_6,A11,PC4,-0.790730740014,1M
plate_6,A11,PC5,5.81902951237,1M
plate_1,F11,PC1,0.144414453622,1M
plate_1,F11,PC2,2.58467575965,1M
plate_1,F11,PC3,0.122680032788,1M
plate_1,F11,PC4,-0.609343360305,1M
plate_1,F11,PC5,5.67566232896,1M
plate_6,C9,PC1,0.466204080687,1M
plate_6,C9,PC2,2.29809427164,1M
plate_6,C9,PC3,-0.215799355893,1M
plate_6,C9,PC4,-0.313235069083,1M
plate_6,C9,PC5,5.42821059571,1M
plate_3,C4,PC1,0.392156997081,1M
plate_3,C4,PC2,2.67536036283,1M
plate_3,C4,PC3,-0.0778754807968,1M
plate_3,C4,PC4,-0.612478081228,1M
plate_3,C4,PC5,5.59806033725,1M
plate_2,A7,PC1,1.56525488937,1M
plate_2,A7,PC2,3.10951628034,1M
plate_2,A7,PC3,-0.511048344718,1M
plate_2,A7,PC4,-0.686740779131,1M
plate_2,A7,PC5,5.39764730896,1M
plate_1,A4,PC1,-0.759689698549,1M
plate_1,A4,PC2,2.20956969148,1M
plate_1,A4,PC3,-0.145982051902,1M
plate_1,A4,PC4,-0.466349327467,1M
plate_1,A4,PC5,5.23602205888,1M
plate_1,A10,PC1,-0.925255850751,1M
plate_1,A10,PC2,1.79659827921,1M
plate_1,A10,PC3,-0.287134089952,1M
plate_1,A10,PC4,-0.646752144402,1M
plate_1,A10,PC5,5.30484745188,1M
plate_2,H8,PC1,0.860738312756,1M
plate_2,H8,PC2,2.51346432946,1M
plate_2,H8,PC3,-0.217153582418,1M
plate_2,H8,PC4,-0.0808537767584,1M
plate_2,H8,PC5,5.53041021298,1M
plate_5,A8,PC1,-0.124215093819,1M
plate_5,A8,PC2,1.98445410655,1M
plate_5,A8,PC3,-0.158108206025,1M
plate_5,A8,PC4,-0.858086476695,1M
plate_5,A8,PC5,5.74717847358,1M
plate_2,F3,PC1,0.238987949255,1M
plate_2,F3,PC2,1.9162655355,1M
plate_2,F3,PC3,-0.271075188761,1M
plate_2,F3,PC4,-0.911780773438,1M
plate_2,F3,PC5,5.5427923645,1M
plate_1,H11,PC1,0.926734483405,1M
plate_1,H11,PC2,2.83095086683,1M
plate_1,H11,PC3,-0.307693631134,1M
plate_1,H11,PC4,-0.569938908885,1M
plate_1,H11,PC5,5.57809212128,1M
plate_1,A7,PC1,-0.25122808722,1M
plate_1,A7,PC2,2.54137535241,1M
plate_1,A7,PC3,0.414663019886,1M
plate_1,A7,PC4,-0.447391200603,1M
plate_1,A7,PC5,5.78659592978,1M
plate_3,A1,PC1,0.679007126142,1M
plate_3,A1,PC2,3.38645337746,1M
plate_3,A1,PC3,0.0783019019223,1M
plate_3,A1,PC4,-0.495256977617,1M
plate_3,A1,PC5,5.38794114507,1M
plate_1,G9,PC1,0.168534637903,1M
plate_1,G9,PC2,3.17352531079,1M
plate_1,G9,PC3,0.238176505836,1M
plate_1,G9,PC4,-0.00207087311295,1M
plate_1,G9,PC5,5.69299223213,1M
plate_2,E10,PC1,1.69342617118,1M
plate_2,E10,PC2,3.06999576242,1M
plate_2,E10,PC3,0.0030958443171,1M
plate_2,E10,PC4,-0.855969800908,1M
plate_2,E10,PC5,5.65797587719,1M
plate_2,F7,PC1,0.882282044517,1M
plate_2,F7,PC2,1.94427297777,1M
plate_2,F7,PC3,-0.778439900375,1M
plate_2,F7,PC4,-0.733160686008,1M
plate_2,F7,PC5,5.44904892695,1M
plate_1,B5,PC1,-1.33912101037,1M
plate_1,B5,PC2,2.40899732695,1M
plate_1,B5,PC3,-0.176283371554,1M
plate_1,B5,PC4,-0.996973111077,1M
plate_1,B5,PC5,5.33704358694,1M
plate_2,E9,PC1,0.368573475934,1M
plate_2,E9,PC2,2.47534809736,1M
plate_2,E9,PC3,-0.463896880681,1M
plate_2,E9,PC4,-0.309557981119,1M
plate_2,E9,PC5,5.43296458587,1M
plate_2,H4,PC1,1.23697146046,1M
plate_2,H4,PC2,3.18039226151,1M
plate_2,H4,PC3,-0.298066968769,1M
plate_2,H4,PC4,-0.412139646858,1M
plate_2,H4,PC5,5.46925656858,1M
plate_1,F12,PC1,0.659653378235,1M
plate_1,F12,PC2,2.83792610105,1M
plate_1,F12,PC3,-0.129970004127,1M
plate_1,F12,PC4,-0.5342930269,1M
plate_1,F12,PC5,5.41472104525,1M
plate_2,E5,PC1,0.651459386444,1M
plate_2,E5,PC2,2.37403259719,1M
plate_2,E5,PC3,-0.353883025903,1M
plate_2,E5,PC4,-0.529638846548,1M
plate_2,E5,PC5,5.07166487654,1M
plate_1,B10,PC1,-0.0390206440827,1M
plate_1,B10,PC2,1.88017172607,1M
plate_1,B10,PC3,-0.0445191124665,1M
plate_1,B10,PC4,-0.688810584262,1M
plate_1,B10,PC5,5.70060523962,1M
plate_2,G3,PC1,1.26563514539,1M
plate_2,G3,PC2,1.90687867873,1M
plate_2,G3,PC3,-0.666889377455,1M
plate_2,G3,PC4,0.042194723743,1M
plate_2,G3,PC5,5.53109198337,1M
plate_1,E12,PC1,-0.583030900387,1M
plate_1,E12,PC2,2.43717813782,1M
plate_1,E12,PC3,-0.246824715543,1M
plate_1,E12,PC4,-0.667660746108,1M
plate_1,E12,PC5,5.27617005635,1M
plate_3,D11,PC1,0.145148980277,1M
plate_3,D11,PC2,2.82734446849,1M
plate_3,D11,PC3,0.244015109033,1M
plate_3,D11,PC4,-0.559894657441,1M
plate_3,D11,PC5,5.76855397975,1M
plate_2,G7,PC1,-0.924978058407,1M
plate_2,G7,PC2,2.36350594227,1M
plate_2,G7,PC3,0.296275467969,1M
plate_2,G7,PC4,-1.3895547066,1M
plate_2,G7,PC5,5.64067749214,1M
plate_1,G4,PC1,0.923986075915,1M
plate_1,G4,PC2,3.50596013216,1M
plate_1,G4,PC3,0.0825056211004,1M
plate_1,G4,PC4,-0.183881387355,1M
plate_1,G4,PC5,5.51081462937,1M
plate_3,B1,PC1,0.293654719456,1M
plate_3,B1,PC2,2.7246554236,1M
plate_3,B1,PC3,0.125859839761,1M
plate_3,B1,PC4,-0.769151175258,1M
plate_3,B1,PC5,5.6618080767,1M
plate_3,G5,PC1,0.23455220198,1M
plate_3,G5,PC2,2.79388110594,1M
plate_3,G5,PC3,0.0701763984564,1M
plate_3,G5,PC4,-0.533171994682,1M
plate_3,G5,PC5,5.4935358339,1M
plate_1,H4,PC1,0.457905662614,1M
plate_1,H4,PC2,2.77738749382,1M
plate_1,H4,PC3,0.271279766249,1M
plate_1,H4,PC4,-0.660540038086,1M
plate_1,H4,PC5,5.73567584516,1M
plate_2,A4,PC1,-0.495392059536,1M
plate_2,A4,PC2,2.35559924088,1M
plate_2,A4,PC3,-0.0555125465895,1M
plate_2,A4,PC4,-0.837124161578,1M
plate_2,A4,PC5,5.38592299757,1M
plate_1,C9,PC1,-2.13893110994,1M
plate_1,C9,PC2,1.90687999769,1M
plate_1,C9,PC3,0.121806611045,1M
plate_1,C9,PC4,-1.20115359094,1M
plate_1,C9,PC5,5.52327137059,1M
plate_1,C6,PC1,0.12129475873,1M
plate_1,C6,PC2,2.30236505051,1M
plate_1,C6,PC3,-0.226042112785,1M
plate_1,C6,PC4,-0.571937945676,1M
plate_1,C6,PC5,5.2221081882,1M
plate_1,D11,PC1,0.0959457054263,1M
plate_1,D11,PC2,2.97277432628,1M
plate_1,D11,PC3,-0.434515878303,1M
plate_1,D11,PC4,-0.839410309007,1M
plate_1,D11,PC5,5.04395921599,1M
plate_3,B8,PC1,1.50800571094,1M
plate_3,B8,PC2,2.9953855533,1M
plate_3,B8,PC3,-0.00167270272445,1M
plate_3,B8,PC4,-0.657316689873,1M
plate_3,B8,PC5,5.51057838393,1M
plate_1,C2,PC1,1.55353380944,1M
plate_1,C2,PC2,2.89646237866,1M
plate_1,C2,PC3,-0.489254001568,1M
plate_1,C2,PC4,-0.893974905084,1M
plate_1,C2,PC5,5.51564869917,1M
plate_6,H9,PC1,-0.920769186709,1M
plate_6,H9,PC2,2.33135566655,1M
plate_6,H9,PC3,0.142480517939,1M
plate_6,H9,PC4,-1.35229195903,1M
plate_6,H9,PC5,5.66842641155,1M
plate_3,D7,PC1,0.706655013123,1M
plate_3,D7,PC2,2.73003220292,1M
plate_3,D7,PC3,0.0157444650441,1M
plate_3,D7,PC4,-0.661985530697,1M
plate_3,D7,PC5,5.63573025054,1M
plate_2,B4,PC1,1.04170342059,1M
plate_2,B4,PC2,2.84653908323,1M
plate_2,B4,PC3,-0.451698632284,1M
plate_2,B4,PC4,-0.582115833855,1M
plate_2,B4,PC5,5.49450819018,1M
plate_1,E5,PC1,-1.59721422086,1M
plate_1,E5,PC2,2.07992341214,1M
plate_1,E5,PC3,0.0710300682214,1M
plate_1,E5,PC4,-1.20463189067,1M
plate_1,E5,PC5,5.61198039007,1M
plate_2,G9,PC1,1.55933323481,1M
plate_2,G9,PC2,1.53555383255,1M
plate_2,G9,PC3,-0.979608393415,1M
plate_2,G9,PC4,-0.385023532749,1M
plate_2,G9,PC5,5.23531350891,1M
plate_2,A2,PC1,0.844616111323,1M
plate_2,A2,PC2,2.37441557838,1M
plate_2,A2,PC3,-0.595117023963,1M
plate_2,A2,PC4,-0.393323558114,1M
plate_2,A2,PC5,5.32756926148,1M
plate_2,F6,PC1,0.569557873558,1M
plate_2,F6,PC2,2.65626726146,1M
plate_2,F6,PC3,-0.379711972862,1M
plate_2,F6,PC4,-0.78250194575,1M
plate_2,F6,PC5,5.38599799877,1M
plate_2,C11,PC1,0.95583052034,1M
plate_2,C11,PC2,1.89893662727,1M
plate_2,C11,PC3,-0.457253957904,1M
plate_2,C11,PC4,-0.000624331227654,1M
plate_2,C11,PC5,5.14599850884,1M
plate_3,C1,PC1,-1.57461155341,1M
plate_3,C1,PC2,2.47822879979,1M
plate_3,C1,PC3,0.398879669038,1M
plate_3,C1,PC4,-0.99128119222,1M
plate_3,C1,PC5,5.78922870819,1M
plate_1,D7,PC1,1.57385106923,1M
plate_1,D7,PC2,3.56648912162,1M
plate_1,D7,PC3,-0.217758545364,1M
plate_1,D7,PC4,-0.373466721916,1M
plate_1,D7,PC5,5.49180632209,1M
plate_2,B1,PC1,2.0404298306,1M
plate_2,B1,PC2,2.87928964838,1M
plate_2,B1,PC3,-0.211067338499,1M
plate_2,B1,PC4,-0.835264243873,1M
plate_2,B1,PC5,5.6551130534,1M
plate_2,G4,PC1,0.577526495202,1M
plate_2,G4,PC2,2.99559336824,1M
plate_2,G4,PC3,-0.167658497895,1M
plate_2,G4,PC4,-0.708086995976,1M
plate_2,G4,PC5,5.54648403172,1M
plate_1,G10,PC1,-0.623319281458,1M
plate_1,G10,PC2,2.44875986727,1M
plate_1,G10,PC3,-0.028066538699,1M
plate_1,G10,PC4,-0.834473455155,1M
plate_1,G10,PC5,5.57665775797,1M
plate_2,C1,PC1,0.665090274293,1M
plate_2,C1,PC2,2.57501977201,1M
plate_2,C1,PC3,-0.375290013153,1M
plate_2,C1,PC4,-1.07683446594,1M
plate_2,C1,PC5,5.53256265157,1M
plate_6,H6,PC1,0.925242267428,1M
plate_6,H6,PC2,3.14718264426,1M
plate_6,H6,PC3,0.103388362181,1M
plate_6,H6,PC4,-0.653295483007,1M
plate_6,H6,PC5,5.79011120025,1M
plate_3,E7,PC1,0.0295618346158,1M
plate_3,E7,PC2,2.6763604406,1M
plate_3,E7,PC3,0.142201762261,1M
plate_3,E7,PC4,-0.625524826173,1M
plate_3,E7,PC5,5.50363161847,1M
plate_1,C12,PC1,1.10834936753,1M
plate_1,C12,PC2,2.23506446715,1M
plate_1,C12,PC3,-0.4797454596,1M
plate_1,C12,PC4,-0.36573488385,1M
plate_1,C12,PC5,5.6121168705,1M
plate_2,A6,PC1,1.11626651783,1M
plate_2,A6,PC2,2.68096283145,1M
plate_2,A6,PC3,-0.556491611549,1M
plate_2,A6,PC4,-0.639432104214,1M
plate_2,A6,PC5,5.38731949873,1M
plate_1,G5,PC1,0.934022942206,1M
plate_1,G5,PC2,2.82511544333,1M
plate_1,G5,PC3,0.12089807349,1M
plate_1,G5,PC4,-0.296942399815,1M
plate_1,G5,PC5,5.7134979095,1M
